"Sub-Sector","Super Region","Sub-Sector Level 2","Sector","Sub-Sector Level 3","Time Level","Unit","Source","Super Region","Value","Date Value","Period Value"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","304.070","1999-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","303.520","1999-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","315.160","1999-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","331.870","1999-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","331.720","1999-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","339.990","1999-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","335.480","1999-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","345.000","1999-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","333.620","1999-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","332.210","1999-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","323.540","1998-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","335.270","1998-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","330.160","1998-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","309.770","1998-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","328.990","1998-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","338.070","1998-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","332.280","1998-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","350.880","1998-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","351.150","1998-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","334.480","1998-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","317.810","1998-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","316.750","1998-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","304.690","1997-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","323.520","1997-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","315.960","1997-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","303.780","1997-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","300.910","1997-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","309.690","1997-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","320.320","1997-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","326.280","1997-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","319.130","1997-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","313.220","1997-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","297.110","1997-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","300.510","1997-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","283.850","1996-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","299.300","1996-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","307.930","1996-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","302.120","1996-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","313.160","1996-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","308.410","1996-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","314.440","1996-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","303.930","1996-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","303.180","1996-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","299.660","1996-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","301.270","1996-02-29","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","303.080","1996-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","303.330","1995-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","318.980","1995-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","311.070","1995-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","305.850","1995-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","307.750","1995-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","315.600","1995-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","327.910","1995-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","332.350","1995-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","336.450","1995-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","339.490","1995-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","329.080","1995-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","330.460","1995-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","337.250","1994-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","346.290","1994-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","343.240","1994-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","335.330","1994-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","328.520","1994-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","332.530","1994-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","327.930","1994-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","331.540","1994-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","339.390","1994-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","342.350","1994-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","335.350","1994-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","338.070","1994-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","335.390","1993-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","337.310","1993-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","330.320","1993-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","320.730","1993-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","335.470","1993-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","351.870","1993-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","352.280","1993-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","352.860","1993-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","348.710","1993-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","337.110","1993-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","332.340","1993-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","326.700","1993-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","318.140","1992-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","325.390","1992-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","332.660","1992-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","322.060","1992-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","328.170","1992-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","CRUDE OIL INVENTORY (EXCLUDING SPR)","MONTHLY","MILLION BARRELS, END-OF-PERIOD","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","332.640","1992-07-31","m"
